instant,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,cnt
4194,3,0,6,15,0,2,1,1,0.86,0.7879,0.41,0,166
4195,3,0,6,16,0,2,1,1,0.86,0.803,0.47,0.2836,261
4196,3,0,6,17,0,2,1,3,0.82,0.7879,0.56,0.2836,579
4197,3,0,6,18,0,2,1,3,0.8,0.7576,0.55,0.2985,504
4198,3,0,6,19,0,2,1,2,0.74,0.6818,0.58,0.4627,299
4199,3,0,6,20,0,2,1,1,0.74,0.6818,0.62,0,296
4200,3,0,6,21,0,2,1,1,0.74,0.697,0.66,0.2836,195
4201,3,0,6,22,0,2,1,1,0.7,0.6515,0.7,0.2985,134
4202,3,0,6,23,0,2,1,1,0.7,0.6515,0.7,0.2836,81
4203,3,0,6,0,0,3,1,2,0.68,0.6364,0.79,0.2836,36
4204,3,0,6,1,0,3,1,1,0.68,0.6364,0.79,0.2985,28
4205,3,0,6,2,0,3,1,1,0.66,0.6061,0.83,0.2239,16
4206,3,0,6,3,0,3,1,2,0.66,0.6061,0.83,0.1045,5
4207,3,0,6,4,0,3,1,1,0.66,0.6061,0.83,0.1045,5
4208,3,0,6,5,0,3,1,1,0.64,0.5758,0.83,0.194,22
4209,3,0,6,6,0,3,1,1,0.66,0.6212,0.69,0.2985,116
4210,3,0,6,7,0,3,1,1,0.7,0.6515,0.54,0.2239,336
4211,3,0,6,8,0,3,1,1,0.7,0.6515,0.48,0.2836,540
4212,3,0,6,9,0,3,1,1,0.72,0.6515,0.45,0.3881,221
4213,3,0,6,10,0,3,1,1,0.74,0.6667,0.42,0.2836,126
4214,3,0,6,11,0,3,1,1,0.76,0.6667,0.35,0.2239,170
4215,3,0,6,12,0,3,1,1,0.76,0.6667,0.35,0.2537,243
4216,3,0,6,13,0,3,1,1,0.8,0.697,0.31,0.3284,231
4217,3,0,6,14,0,3,1,1,0.8,0.697,0.31,0.194,188
4218,3,0,6,15,0,3,1,1,0.82,0.7121,0.3,0.1642,189
4219,3,0,6,16,0,3,1,1,0.82,0.7121,0.3,0.4179,328
4220,3,0,6,17,0,3,1,1,0.82,0.7121,0.26,0.4179,570
4221,3,0,6,18,0,3,1,1,0.8,0.697,0.29,0.2985,588
4222,3,0,6,19,0,3,1,1,0.76,0.6667,0.35,0.3881,401
4223,3,0,6,20,0,3,1,1,0.74,0.6515,0.37,0.2985,333
4224,3,0,6,21,0,3,1,1,0.72,0.6515,0.39,0.2239,221
4225,3,0,6,22,0,3,1,1,0.7,0.6364,0.42,0.194,183
4226,3,0,6,23,0,3,1,1,0.68,0.6364,0.47,0.194,129
4227,3,0,6,0,0,4,1,1,0.66,0.6212,0.5,0.1642,54
4228,3,0,6,1,0,4,1,1,0.64,0.6212,0.53,0.1343,32
4229,3,0,6,2,0,4,1,1,0.62,0.6212,0.57,0.1343,8
4230,3,0,6,3,0,4,1,1,0.6,0.6061,0.6,0.1642,9
4231,3,0,6,4,0,4,1,1,0.58,0.5455,0.64,0.1343,6
4232,3,0,6,5,0,4,1,1,0.58,0.5455,0.64,0.2537,25
4233,3,0,6,6,0,4,1,1,0.6,0.6061,0.64,0.2537,123
4234,3,0,6,7,0,4,1,1,0.62,0.6061,0.61,0.2239,320
4235,3,0,6,8,0,4,1,1,0.68,0.6364,0.47,0.2239,555
4236,3,0,6,9,0,4,1,1,0.7,0.6364,0.42,0.2239,260
4237,3,0,6,10,0,4,1,1,0.72,0.6515,0.42,0.194,132
4238,3,0,6,11,0,4,1,1,0.74,0.6515,0.37,0.1343,169
4239,3,0,6,12,0,4,1,1,0.76,0.6667,0.35,0.1642,233
4240,3,0,6,13,0,4,1,1,0.76,0.6667,0.33,0.194,232
4241,3,0,6,14,0,4,1,1,0.78,0.6818,0.31,0.194,163
4242,3,0,6,15,0,4,1,1,0.78,0.6667,0.25,0.2537,240
4243,3,0,6,16,0,4,1,1,0.8,0.697,0.26,0.1343,323
4244,3,0,6,17,0,4,1,1,0.78,0.6818,0.27,0.3582,594
4245,3,0,6,18,0,4,1,1,0.76,0.6667,0.29,0.2537,586
4246,3,0,6,19,0,4,1,1,0.74,0.6515,0.33,0.194,455
4247,3,0,6,20,0,4,1,1,0.74,0.6515,0.33,0.194,340
4248,3,0,6,21,0,4,1,1,0.72,0.6515,0.37,0.1045,323
4249,3,0,6,22,0,4,1,1,0.7,0.6364,0.42,0.1642,207
4250,3,0,6,23,0,4,1,1,0.66,0.6212,0.5,0,126
4251,3,0,7,0,0,5,1,1,0.66,0.6212,0.5,0,68
4252,3,0,7,1,0,5,1,1,0.66,0.6212,0.5,0,31
4253,3,0,7,2,0,5,1,1,0.62,0.6061,0.69,0,13
4254,3,0,7,3,0,5,1,1,0.64,0.6212,0.53,0,11
4255,3,0,7,4,0,5,1,1,0.62,0.6212,0.57,0,6
4256,3,0,7,5,0,5,1,1,0.6,0.6061,0.64,0.1343,30
4257,3,0,7,6,0,5,1,1,0.62,0.6061,0.61,0.1343,108
4258,3,0,7,7,0,5,1,1,0.66,0.6212,0.54,0.1045,243
4259,3,0,7,8,0,5,1,1,0.7,0.6364,0.42,0.1642,492
4260,3,0,7,9,0,5,1,1,0.74,0.6515,0.35,0.1642,260
4261,3,0,7,10,0,5,1,1,0.76,0.6667,0.33,0.1642,170
4262,3,0,7,11,0,5,1,1,0.8,0.697,0.26,0,214
4263,3,0,7,12,0,5,1,1,0.8,0.697,0.26,0,263
4264,3,0,7,13,0,5,1,1,0.8,0.6818,0.24,0,292
4265,3,0,7,14,0,5,1,1,0.82,0.697,0.23,0.194,303
4266,3,0,7,15,0,5,1,1,0.82,0.697,0.21,0.2537,381
4267,3,0,7,16,0,5,1,1,0.82,0.697,0.17,0,427
4268,3,0,7,17,0,5,1,1,0.82,0.697,0.21,0.194,461
4269,3,0,7,18,0,5,1,1,0.8,0.6818,0.24,0.2537,422
4270,3,0,7,19,0,5,1,1,0.78,0.6667,0.25,0.194,318
4271,3,0,7,20,0,5,1,1,0.72,0.6515,0.42,0.2239,269
4272,3,0,7,21,0,5,1,1,0.7,0.6364,0.45,0.194,218
4273,3,0,7,22,0,5,1,1,0.7,0.6364,0.42,0,222
4274,3,0,7,23,0,5,1,1,0.68,0.6364,0.47,0.0896,140
4275,3,0,7,0,0,6,0,1,0.68,0.6364,0.47,0.0896,115
4276,3,0,7,1,0,6,0,1,0.66,0.6212,0.54,0,78
4277,3,0,7,2,0,6,0,1,0.64,0.6212,0.53,0,52
4278,3,0,7,3,0,6,0,1,0.64,0.6212,0.53,0,26
4279,3,0,7,4,0,6,0,1,0.62,0.6061,0.61,0,11
4280,3,0,7,5,0,6,0,1,0.58,0.5455,0.73,0.1045,14
4281,3,0,7,6,0,6,0,1,0.62,0.6061,0.69,0.1045,32
4282,3,0,7,7,0,6,0,1,0.64,0.6061,0.65,0,45
4283,3,0,7,8,0,6,0,1,0.68,0.6364,0.57,0,132
4284,3,0,7,9,0,6,0,1,0.74,0.6667,0.51,0.0896,179
4285,3,0,7,10,0,6,0,1,0.8,0.7121,0.36,0,271
4286,3,0,7,11,0,6,0,1,0.8,0.7121,0.36,0.0896,357
4287,3,0,7,12,0,6,0,1,0.82,0.7121,0.3,0.1343,374
4288,3,0,7,13,0,6,0,1,0.82,0.7121,0.3,0.1045,404
4289,3,0,7,14,0,6,0,1,0.84,0.7121,0.2,0,392
4290,3,0,7,15,0,6,0,1,0.86,0.7273,0.19,0.1642,331
4291,3,0,7,16,0,6,0,1,0.88,0.7424,0.22,0.2239,398
4292,3,0,7,17,0,6,0,1,0.84,0.7273,0.3,0.2239,349
4293,3,0,7,18,0,6,0,1,0.82,0.7121,0.3,0.2836,383
4294,3,0,7,19,0,6,0,1,0.8,0.697,0.33,0.2239,305
4295,3,0,7,20,0,6,0,1,0.76,0.6818,0.45,0.2836,284
4296,3,0,7,21,0,6,0,1,0.74,0.6667,0.48,0.194,232
4297,3,0,7,22,0,6,0,1,0.72,0.6667,0.51,0.1642,201
4298,3,0,7,23,0,6,0,1,0.72,0.6667,0.54,0.2836,154
4299,3,0,7,0,0,0,0,1,0.7,0.6515,0.58,0.2239,144
4300,3,0,7,1,0,0,0,2,0.7,0.6515,0.61,0.1642,78
4301,3,0,7,2,0,0,0,1,0.7,0.6515,0.58,0.194,69
4302,3,0,7,3,0,0,0,3,0.68,0.6364,0.65,0.0896,33
4303,3,0,7,4,0,0,0,3,0.68,0.6364,0.65,0.0896,5
4304,3,0,7,5,0,0,0,3,0.62,0.5758,0.83,0.194,1
4305,3,0,7,6,0,0,0,2,0.62,0.5455,0.94,0.0896,3
4306,3,0,7,7,0,0,0,2,0.64,0.5758,0.89,0.194,25
4307,3,0,7,8,0,0,0,1,0.68,0.6364,0.79,0.2239,92
4308,3,0,7,9,0,0,0,1,0.7,0.6667,0.74,0.2537,181
4309,3,0,7,10,0,0,0,1,0.74,0.697,0.66,0.1642,264
4310,3,0,7,11,0,0,0,1,0.76,0.7121,0.62,0.1045,390
4311,3,0,7,12,0,0,0,1,0.8,0.7576,0.55,0.1045,404
4312,3,0,7,13,0,0,0,1,0.8,0.7727,0.59,0.2239,421
4313,3,0,7,14,0,0,0,1,0.82,0.7879,0.56,0.2537,375
4314,3,0,7,15,0,0,0,1,0.84,0.803,0.53,0.2985,376
4315,3,0,7,16,0,0,0,1,0.84,0.803,0.53,0.2985,414
4316,3,0,7,17,0,0,0,3,0.8,0.7424,0.49,0.8507,358
4317,3,0,7,18,0,0,0,3,0.8,0.7424,0.49,0.8507,181
4318,3,0,7,19,0,0,0,2,0.66,0.6061,0.83,0.194,183
4319,3,0,7,20,0,0,0,3,0.66,0.6061,0.83,0,176
4320,3,0,7,21,0,0,0,2,0.66,0.6061,0.83,0.1642,167
4321,3,0,7,22,0,0,0,2,0.66,0.6061,0.78,0.1045,162
4322,3,0,7,23,0,0,0,1,0.64,0.5758,0.83,0.1642,147
4323,3,0,7,0,1,1,0,1,0.64,0.5758,0.83,0.1343,140
4324,3,0,7,1,1,1,0,1,0.64,0.5758,0.83,0.0896,119
4325,3,0,7,2,1,1,0,1,0.64,0.5758,0.83,0,63
4326,3,0,7,3,1,1,0,1,0.64,0.5909,0.78,0,26
4327,3,0,7,4,1,1,0,2,0.66,0.6061,0.78,0.0896,12
4328,3,0,7,5,1,1,0,2,0.64,0.5758,0.83,0.1343,4
4329,3,0,7,6,1,1,0,1,0.64,0.5758,0.89,0.1642,16
4330,3,0,7,7,1,1,0,1,0.66,0.6061,0.83,0.1343,36
4331,3,0,7,8,1,1,0,1,0.7,0.6667,0.74,0.1045,86
4332,3,0,7,9,1,1,0,2,0.72,0.6818,0.66,0.0896,238
4333,3,0,7,10,1,1,0,2,0.76,0.697,0.55,0.0896,280
4334,3,0,7,11,1,1,0,2,0.76,0.697,0.55,0.0896,349
4335,3,0,7,12,1,1,0,2,0.78,0.7121,0.52,0,447
4336,3,0,7,13,1,1,0,2,0.78,0.7121,0.49,0,423
4337,3,0,7,14,1,1,0,1,0.8,0.7273,0.46,0,408
4338,3,0,7,15,1,1,0,1,0.82,0.7424,0.43,0.0896,408
4339,3,0,7,16,1,1,0,1,0.82,0.7424,0.41,0,452
4340,3,0,7,17,1,1,0,1,0.8,0.7273,0.46,0,436
4341,3,0,7,18,1,1,0,1,0.8,0.7273,0.46,0.1343,418
4342,3,0,7,19,1,1,0,2,0.78,0.7121,0.49,0.1642,375
4343,3,0,7,20,1,1,0,2,0.76,0.697,0.55,0.1045,386
4344,3,0,7,21,1,1,0,2,0.74,0.6818,0.62,0.1045,457
4345,3,0,7,22,1,1,0,2,0.74,0.6818,0.62,0.1343,326
4346,3,0,7,23,1,1,0,2,0.72,0.6818,0.7,0.1045,138
4347,3,0,7,0,0,2,1,2,0.7,0.6515,0.65,0.1642,55
4348,3,0,7,1,0,2,1,1,0.7,0.6515,0.65,0.1045,39
4349,3,0,7,2,0,2,1,1,0.66,0.6212,0.74,0.0896,13
4350,3,0,7,3,0,2,1,1,0.66,0.6212,0.74,0.2239,8
4351,3,0,7,4,0,2,1,1,0.66,0.6212,0.69,0.1642,5
4352,3,0,7,5,0,2,1,1,0.66,0.6212,0.69,0,20
4353,3,0,7,6,0,2,1,1,0.66,0.6212,0.74,0.0896,94
4354,3,0,7,7,0,2,1,1,0.7,0.6515,0.65,0.0896,270
4355,3,0,7,8,0,2,1,1,0.72,0.6818,0.62,0.1343,432
4356,3,0,7,9,0,2,1,1,0.74,0.6818,0.58,0.1343,227
4357,3,0,7,10,0,2,1,1,0.76,0.697,0.52,0.1045,139
4358,3,0,7,11,0,2,1,1,0.78,0.697,0.46,0.1045,172
4359,3,0,7,12,0,2,1,1,0.8,0.7273,0.43,0.1045,201
4360,3,0,7,13,0,2,1,1,0.82,0.7424,0.43,0.1045,203
4361,3,0,7,14,0,2,1,1,0.8,0.7424,0.49,0.1642,178
4362,3,0,7,15,0,2,1,1,0.82,0.7424,0.43,0,162
4363,3,0,7,16,0,2,1,1,0.82,0.7576,0.46,0.1045,281
4364,3,0,7,17,0,2,1,1,0.82,0.7576,0.46,0.1045,545
4365,3,0,7,18,0,2,1,1,0.8,0.7576,0.55,0.1642,496
4366,3,0,7,19,0,2,1,1,0.8,0.7727,0.59,0.1343,368
4367,3,0,7,20,0,2,1,1,0.76,0.7273,0.66,0.1045,284
4368,3,0,7,21,0,2,1,1,0.78,0.7424,0.62,0.2537,245
4369,3,0,7,22,0,2,1,1,0.76,0.7273,0.66,0.2239,155
4370,3,0,7,23,0,2,1,1,0.74,0.697,0.66,0.1642,73
4371,3,0,7,0,0,3,1,1,0.72,0.697,0.74,0.194,37
4372,3,0,7,1,0,3,1,1,0.7,0.6667,0.74,0.1343,15
4373,3,0,7,2,0,3,1,1,0.7,0.6667,0.79,0.0896,5
4374,3,0,7,3,0,3,1,1,0.7,0.6667,0.79,0,6
4375,3,0,7,4,0,3,1,2,0.68,0.6364,0.83,0.0896,6
4376,3,0,7,5,0,3,1,1,0.68,0.6364,0.83,0.0896,35
4377,3,0,7,6,0,3,1,1,0.7,0.6667,0.79,0.0896,121
4378,3,0,7,7,0,3,1,2,0.72,0.697,0.79,0,312
4379,3,0,7,8,0,3,1,2,0.72,0.697,0.74,0.1045,428
4380,3,0,7,9,0,3,1,3,0.7,0.6667,0.79,0.194,189
4381,3,0,7,10,0,3,1,3,0.7,0.6667,0.79,0.0896,43
4382,3,0,7,11,0,3,1,2,0.72,0.697,0.74,0,127
4383,3,0,7,12,0,3,1,2,0.74,0.697,0.66,0.0896,152
4384,3,0,7,13,0,3,1,2,0.74,0.697,0.7,0.1045,140
4385,3,0,7,14,0,3,1,1,0.76,0.7273,0.66,0.2836,163
4386,3,0,7,15,0,3,1,1,0.76,0.7273,0.7,0.2836,185
4387,3,0,7,16,0,3,1,1,0.76,0.7273,0.7,0.2537,275
4388,3,0,7,17,0,3,1,1,0.78,0.7424,0.59,0.2239,596
4389,3,0,7,18,0,3,1,1,0.76,0.7121,0.62,0.194,563
4390,3,0,7,19,0,3,1,1,0.74,0.697,0.7,0.2239,394
4391,3,0,7,20,0,3,1,1,0.72,0.697,0.74,0.2537,312
4392,3,0,7,21,0,3,1,1,0.7,0.6667,0.79,0.194,241
4393,3,0,7,22,0,3,1,1,0.7,0.6667,0.79,0.194,186
4394,3,0,7,23,0,3,1,1,0.68,0.6364,0.83,0.2239,98
4395,3,0,7,0,0,4,1,1,0.66,0.5909,0.89,0.1343,35
4396,3,0,7,1,0,4,1,1,0.66,0.5909,0.89,0.194,16
4397,3,0,7,2,0,4,1,1,0.66,0.5909,0.89,0.194,8
4398,3,0,7,3,0,4,1,1,0.64,0.5606,0.94,0.1045,4
4399,3,0,7,4,0,4,1,1,0.64,0.5758,0.89,0.1045,4
4400,3,0,7,5,0,4,1,1,0.64,0.5758,0.89,0.1045,32
4401,3,0,7,6,0,4,1,2,0.64,0.5758,0.89,0.1343,118
4402,3,0,7,7,0,4,1,2,0.66,0.5909,0.89,0.1045,292
4403,3,0,7,8,0,4,1,2,0.7,0.6667,0.79,0.194,443
4404,3,0,7,9,0,4,1,1,0.74,0.697,0.7,0.1642,179
4405,3,0,7,10,0,4,1,1,0.78,0.7424,0.62,0,101
4406,3,0,7,11,0,4,1,1,0.82,0.7727,0.52,0.1343,142
4407,3,0,7,12,0,4,1,1,0.84,0.7727,0.41,0,171
4408,3,0,7,13,0,4,1,1,0.86,0.7879,0.41,0,155
4409,3,0,7,14,0,4,1,1,0.86,0.7879,0.41,0.2537,160
4410,3,0,7,15,0,4,1,1,0.86,0.7879,0.41,0.2537,166
4411,3,0,7,16,0,4,1,1,0.86,0.7727,0.39,0.2239,265
4412,3,0,7,17,0,4,1,1,0.86,0.7576,0.36,0.2537,569
4413,3,0,7,18,0,4,1,1,0.84,0.7576,0.44,0.2985,562
4414,3,0,7,19,0,4,1,1,0.82,0.7727,0.52,0.2836,365
4415,3,0,7,20,0,4,1,1,0.76,0.7121,0.58,0.3582,285
4416,3,0,7,21,0,4,1,1,0.74,0.6818,0.62,0.1642,209
4417,3,0,7,22,0,4,1,1,0.74,0.6818,0.62,0.1642,182
4418,3,0,7,23,0,4,1,1,0.72,0.6818,0.66,0,129
4419,3,0,7,0,0,5,1,1,0.74,0.697,0.66,0.1045,47
4420,3,0,7,1,0,5,1,1,0.72,0.697,0.79,0,34
4421,3,0,7,2,0,5,1,2,0.7,0.6667,0.74,0.1642,22
4422,3,0,7,3,0,5,1,1,0.68,0.6364,0.79,0.1045,6
4423,3,0,7,4,0,5,1,1,0.7,0.6667,0.79,0.2537,11
4424,3,0,7,5,0,5,1,1,0.68,0.6364,0.79,0.2537,27
4425,3,0,7,6,0,5,1,1,0.7,0.6667,0.74,0.1045,102
4426,3,0,7,7,0,5,1,2,0.7,0.6667,0.79,0.194,332
4427,3,0,7,8,0,5,1,2,0.72,0.697,0.74,0.2537,457
4428,3,0,7,9,0,5,1,2,0.76,0.7273,0.7,0.2985,241
4429,3,0,7,10,0,5,1,2,0.74,0.697,0.7,0.3582,138
4430,3,0,7,11,0,5,1,2,0.74,0.7121,0.74,0.2537,165
4431,3,0,7,12,0,5,1,2,0.76,0.7273,0.7,0.2836,213
4432,3,0,7,13,0,5,1,2,0.78,0.7576,0.66,0.2836,229
4433,3,0,7,14,0,5,1,2,0.8,0.7879,0.63,0.3582,216
4434,3,0,7,15,0,5,1,2,0.8,0.7879,0.63,0.3582,141
4435,3,0,7,16,0,5,1,3,0.68,0.6364,0.83,0.4478,132
4436,3,0,7,17,0,5,1,3,0.66,0.5909,0.89,0.4478,167
4437,3,0,7,18,0,5,1,1,0.66,0.6061,0.83,0.0896,316
4438,3,0,7,19,0,5,1,1,0.66,0.6061,0.83,0.0896,270
4439,3,0,7,20,0,5,1,1,0.66,0.6061,0.83,0.1642,250
4440,3,0,7,21,0,5,1,2,0.66,0.6061,0.83,0.2537,204
4441,3,0,7,22,0,5,1,2,0.66,0.6061,0.78,0.194,169
4442,3,0,7,23,0,5,1,2,0.66,0.6061,0.78,0.0896,151
4443,3,0,7,0,0,6,0,2,0.66,0.6061,0.83,0.1343,121
4444,3,0,7,1,0,6,0,2,0.64,0.5758,0.89,0.1045,53
4445,3,0,7,2,0,6,0,1,0.64,0.5758,0.89,0.1642,55
4446,3,0,7,3,0,6,0,1,0.64,0.5758,0.89,0.1343,30
4447,3,0,7,4,0,6,0,1,0.64,0.5758,0.83,0.2239,6
4448,3,0,7,5,0,6,0,2,0.62,0.5606,0.88,0.1642,15
4449,3,0,7,6,0,6,0,2,0.64,0.5758,0.83,0.194,38
4450,3,0,7,7,0,6,0,1,0.66,0.6061,0.78,0.194,71
4451,3,0,7,8,0,6,0,1,0.7,0.6515,0.7,0.2537,182
4452,3,0,7,9,0,6,0,1,0.74,0.6818,0.58,0.2836,247
4453,3,0,7,10,0,6,0,1,0.76,0.697,0.52,0.1642,264
4454,3,0,7,11,0,6,0,1,0.78,0.697,0.46,0.2985,290
4455,3,0,7,12,0,6,0,1,0.8,0.7273,0.46,0.2537,366
4456,3,0,7,13,0,6,0,1,0.82,0.7424,0.41,0.2239,416
4457,3,0,7,14,0,6,0,1,0.84,0.7424,0.36,0.1343,373
4458,3,0,7,15,0,6,0,1,0.84,0.7273,0.34,0.0896,402
4459,3,0,7,16,0,6,0,1,0.82,0.7273,0.38,0,416
4460,3,0,7,17,0,6,0,1,0.84,0.7273,0.32,0,401
4461,3,0,7,18,0,6,0,1,0.82,0.7273,0.36,0.1045,378
4462,3,0,7,19,0,6,0,1,0.76,0.697,0.55,0.1642,306
4463,3,0,7,20,0,6,0,1,0.76,0.7121,0.58,0.2239,314
4464,3,0,7,21,0,6,0,1,0.74,0.6818,0.58,0.1642,238
4465,3,0,7,22,0,6,0,1,0.72,0.6818,0.62,0.1642,214
4466,3,0,7,23,0,6,0,1,0.72,0.6667,0.58,0.194,140
4467,3,0,7,0,0,0,0,1,0.7,0.6515,0.61,0.1642,154
4468,3,0,7,1,0,0,0,1,0.7,0.6515,0.61,0.1343,113
4469,3,0,7,2,0,0,0,1,0.68,0.6364,0.69,0.0896,96
4470,3,0,7,3,0,0,0,1,0.66,0.6212,0.74,0.0896,25
4471,3,0,7,4,0,0,0,1,0.66,0.6212,0.69,0.0896,5
4472,3,0,7,5,0,0,0,1,0.66,0.6212,0.74,0,17
4473,3,0,7,6,0,0,0,1,0.64,0.5909,0.78,0.0896,25
4474,3,0,7,7,0,0,0,1,0.7,0.6515,0.7,0.0896,65
4475,3,0,7,8,0,0,0,1,0.72,0.6818,0.66,0,92
4476,3,0,7,9,0,0,0,1,0.74,0.697,0.66,0.0896,169
4477,3,0,7,10,0,0,0,1,0.76,0.697,0.55,0.1343,268
4478,3,0,7,11,0,0,0,1,0.78,0.7273,0.55,0.194,287
4479,3,0,7,12,0,0,0,1,0.82,0.7576,0.46,0.2836,377
4480,3,0,7,13,0,0,0,1,0.8,0.7273,0.46,0.2985,367
4481,3,0,7,14,0,0,0,1,0.82,0.7424,0.41,0.3284,349
4482,3,0,7,15,0,0,0,1,0.84,0.7424,0.39,0.2836,361
4483,3,0,7,16,0,0,0,1,0.84,0.7576,0.41,0.2836,372
4484,3,0,7,17,0,0,0,1,0.84,0.7424,0.36,0.2239,363
4485,3,0,7,18,0,0,0,1,0.82,0.7424,0.43,0.2836,363
4486,3,0,7,19,0,0,0,1,0.8,0.7424,0.49,0.3284,303
4487,3,0,7,20,0,0,0,1,0.76,0.697,0.55,0.194,268
4488,3,0,7,21,0,0,0,1,0.74,0.6818,0.62,0.2537,227
4489,3,0,7,22,0,0,0,1,0.74,0.697,0.66,0.2239,143
4490,3,0,7,23,0,0,0,1,0.72,0.6818,0.66,0.2537,72
4491,3,0,7,0,0,1,1,1,0.7,0.6515,0.65,0.194,35
4492,3,0,7,1,0,1,1,1,0.7,0.6515,0.61,0.2836,10
4493,3,0,7,2,0,1,1,1,0.7,0.6515,0.61,0.2239,12
4494,3,0,7,3,0,1,1,1,0.68,0.6364,0.65,0.1642,10
4495,3,0,7,4,0,1,1,1,0.66,0.6212,0.74,0.2239,4
4496,3,0,7,5,0,1,1,1,0.66,0.6212,0.74,0.1343,26
4497,3,0,7,6,0,1,1,1,0.68,0.6364,0.74,0.194,121
4498,3,0,7,7,0,1,1,1,0.7,0.6667,0.74,0.2537,317
4499,3,0,7,8,0,1,1,1,0.74,0.697,0.66,0.2836,420
4500,3,0,7,9,0,1,1,1,0.78,0.7424,0.59,0.2985,208
4501,3,0,7,10,0,1,1,1,0.8,0.7576,0.55,0.3582,117
4502,3,0,7,11,0,1,1,1,0.82,0.7879,0.56,0.2985,128
4503,3,0,7,12,0,1,1,1,0.84,0.803,0.53,0.2836,148
4504,3,0,7,13,0,1,1,1,0.86,0.8182,0.5,0.2537,141
4505,3,0,7,14,0,1,1,1,0.86,0.8333,0.53,0.2836,134
4506,3,0,7,15,0,1,1,1,0.86,0.8485,0.56,0.4179,146
4507,3,0,7,16,0,1,1,1,0.86,0.8485,0.56,0.3881,239
4508,3,0,7,17,0,1,1,1,0.86,0.8485,0.56,0.4179,514
4509,3,0,7,18,0,1,1,1,0.86,0.8333,0.53,0.3881,472
4510,3,0,7,19,0,1,1,1,0.84,0.8333,0.59,0.3284,373
4511,3,0,7,20,0,1,1,1,0.72,0.697,0.74,0.4179,236
4512,3,0,7,21,0,1,1,1,0.7,0.6667,0.79,0.4179,130
4513,3,0,7,22,0,1,1,1,0.72,0.697,0.74,0.1343,90
4514,3,0,7,23,0,1,1,1,0.7,0.6667,0.79,0.1343,55
4515,3,0,7,0,0,2,1,1,0.7,0.6667,0.79,0.1343,22
4516,3,0,7,1,0,2,1,1,0.7,0.6667,0.79,0.0896,14
4517,3,0,7,2,0,2,1,1,0.7,0.6667,0.79,0.1045,9
4518,3,0,7,3,0,2,1,2,0.7,0.6667,0.79,0,8
4519,3,0,7,4,0,2,1,1,0.7,0.6667,0.79,0.1642,6
4520,3,0,7,5,0,2,1,1,0.7,0.6667,0.79,0.0896,25
4521,3,0,7,6,0,2,1,1,0.74,0.6818,0.58,0.2239,115
4522,3,0,7,7,0,2,1,1,0.76,0.697,0.55,0.194,330
4523,3,0,7,8,0,2,1,1,0.76,0.7121,0.58,0.2239,417
4524,3,0,7,9,0,2,1,1,0.78,0.7273,0.55,0.4925,176
4525,3,0,7,10,0,2,1,1,0.82,0.7727,0.52,0.1642,123
4526,3,0,7,11,0,2,1,1,0.82,0.7727,0.52,0.1642,125
4527,3,0,7,12,0,2,1,1,0.86,0.7879,0.44,0.2985,163
4528,3,0,7,13,0,2,1,1,0.86,0.803,0.47,0.2239,136
4529,3,0,7,14,0,2,1,1,0.9,0.8485,0.42,0.2985,124
4530,3,0,7,15,0,2,1,1,0.9,0.8485,0.42,0.3582,148
4531,3,0,7,16,0,2,1,1,0.86,0.7879,0.44,0.2836,202
4532,3,0,7,17,0,2,1,1,0.88,0.8182,0.44,0.2836,428
4533,3,0,7,18,0,2,1,1,0.86,0.803,0.47,0.2985,511
4534,3,0,7,19,0,2,1,1,0.84,0.7576,0.44,0.2836,337
4535,3,0,7,20,0,2,1,1,0.82,0.7424,0.43,0.194,308
4536,3,0,7,21,0,2,1,1,0.82,0.7424,0.43,0.1045,258
4537,3,0,7,22,0,2,1,1,0.8,0.7273,0.46,0.1343,194
4538,3,0,7,23,0,2,1,1,0.78,0.7121,0.52,0,79
4539,3,0,7,0,0,3,1,1,0.76,0.7121,0.62,0,46
4540,3,0,7,1,0,3,1,1,0.76,0.697,0.55,0,12
4541,3,0,7,2,0,3,1,1,0.76,0.697,0.55,0,5
4542,3,0,7,3,0,3,1,1,0.74,0.6818,0.58,0.194,4
4543,3,0,7,4,0,3,1,1,0.74,0.6818,0.58,0.2537,5
4544,3,0,7,5,0,3,1,1,0.74,0.6818,0.58,0.194,26
4545,3,0,7,6,0,3,1,1,0.74,0.6818,0.58,0.1642,121
4546,3,0,7,7,0,3,1,1,0.76,0.697,0.55,0.2537,313
4547,3,0,7,8,0,3,1,1,0.8,0.7424,0.49,0.2537,449
4548,3,0,7,9,0,3,1,1,0.82,0.7424,0.41,0.194,186
4549,3,0,7,10,0,3,1,1,0.82,0.7576,0.46,0.194,113
4550,3,0,7,11,0,3,1,1,0.84,0.7424,0.39,0.1642,165
4551,3,0,7,12,0,3,1,1,0.84,0.7576,0.41,0.2836,174
4552,3,0,7,13,0,3,1,3,0.82,0.7576,0.46,0.1343,158
4553,3,0,7,14,0,3,1,3,0.82,0.7576,0.46,0.1343,116
4554,3,0,7,15,0,3,1,3,0.64,0.5606,0.94,0.1343,46
4555,3,0,7,16,0,3,1,2,0.66,0.5909,0.89,0,141
4556,3,0,7,17,0,3,1,1,0.7,0.6667,0.79,0,488
